region,gbifIDs,approximate_match,number_matches,kingdom,phylum,class,order,family,genus,species
Subarctic Pacific,2335443,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes crameri
California Current,2335552,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes dallii
Northern California,2335552,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes dallii
Southern California Bight,2335552,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes dallii
"Oregon, Washington, Vancouver Coast and Shelf",8957040,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes diaconus
California Current,8957040,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes diaconus
North American Pacific Fijordland,8957040,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes diaconus
Southern California Bight,2335406,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes diploproa
California Current,2335406,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes diploproa
"Oregon, Washington, Vancouver Coast and Shelf",2335406,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes diploproa
Northern California,2335406,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes diploproa
North American Pacific Fijordland,2335406,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes diploproa
Gulf of Alaska,2335406,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes diploproa
Puget Trough/Georgia Basin,2335406,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes diploproa
Aleutian Islands,2335406,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes diploproa
Subarctic Pacific,2335406,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes diploproa
Puget Trough/Georgia Basin,2335441,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes elongatus
"Oregon, Washington, Vancouver Coast and Shelf",2335441,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes elongatus
Gulf of Alaska,2335441,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes elongatus
North American Pacific Fijordland,2335441,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes elongatus
Northern California,2335441,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes elongatus
Subarctic Pacific,2335441,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes elongatus
California Current,2335441,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes elongatus
Southern California Bight,2335441,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes elongatus
Gulf of Alaska,2335372,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes emphaeus
California Current,2335372,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes emphaeus
Puget Trough/Georgia Basin,2335372,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes emphaeus
"Oregon, Washington, Vancouver Coast and Shelf",2335372,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes emphaeus
North American Pacific Fijordland,2335372,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes emphaeus
Northern California,2335372,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes emphaeus
Subarctic Pacific,2335372,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes emphaeus
California Current,2335421,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes ensifer
"Oregon, Washington, Vancouver Coast and Shelf",2335421,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes ensifer
Northern California,2335421,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes ensifer
Southern California Bight,2335421,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes ensifer
Aleutian Islands,2335516,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes entomelas
California Current,2335516,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes entomelas
Northern California,2335516,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes entomelas
Southern California Bight,2335516,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes entomelas
North American Pacific Fijordland,2335516,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes entomelas
"Oregon, Washington, Vancouver Coast and Shelf",2335516,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes entomelas
Gulf of Alaska,2335516,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes entomelas
Puget Trough/Georgia Basin,2335516,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes entomelas
Subarctic Pacific,2335516,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes entomelas
Northern California,2335572,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes eos
California Current,2335572,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes eos
Southern California Bight,2335572,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes eos
Subarctic Pacific,2335500,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes flavidus
Gulf of Alaska,2335500,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes flavidus
North American Pacific Fijordland,2335500,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes flavidus
"Oregon, Washington, Vancouver Coast and Shelf",2335500,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes flavidus
Aleutian Islands,2335500,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes flavidus
Southern California Bight,2335500,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes flavidus
Puget Trough/Georgia Basin,2335500,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes flavidus
Northern California,2335500,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes flavidus
California Current,2335500,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes flavidus
Southern California Bight,2335555,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes gilli
California Current,2335555,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes gilli
Northern California,2335555,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes gilli
Subarctic Pacific,2335409,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes glaucus
Aleutian Islands,2335409,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes glaucus
Northern California,2335531,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes goodei
Southern California Bight,2335531,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes goodei
"Oregon, Washington, Vancouver Coast and Shelf",2335531,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes goodei
Subarctic Pacific,2335531,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes goodei
North American Pacific Fijordland,2335531,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes goodei
Gulf of Alaska,2335531,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes goodei
Puget Trough/Georgia Basin,2335531,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes goodei
California Current,2335531,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes goodei
Aleutian Islands,2335531,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes goodei
Subarctic Pacific,2335394,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes helvomaculatus
Southern California Bight,2335394,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes helvomaculatus
North American Pacific Fijordland,2335394,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes helvomaculatus
Gulf of Alaska,2335394,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes helvomaculatus
Aleutian Islands,2335394,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes helvomaculatus
Northern California,2335394,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes helvomaculatus
California Current,2335394,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes helvomaculatus
"Oregon, Washington, Vancouver Coast and Shelf",2335394,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes helvomaculatus
Puget Trough/Georgia Basin,2335394,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes helvomaculatus
Northern California,2335512,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes hopkinsi
Southern California Bight,2335512,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes hopkinsi
"Oregon, Washington, Vancouver Coast and Shelf",2335512,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes hopkinsi
California Current,2335512,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes hopkinsi
Southern California Bight,2335495,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes jordani
Subarctic Pacific,2335495,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes jordani
"Oregon, Washington, Vancouver Coast and Shelf",2335495,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes jordani
Gulf of Alaska,2335495,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes jordani
Aleutian Islands,2335495,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes jordani
Northern California,2335495,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes jordani
California Current,2335495,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes jordani
North American Pacific Fijordland,2335495,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes jordani
Puget Trough/Georgia Basin,2335495,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes jordani
California Current,2335461,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes lentiginosus
Southern California Bight,2335461,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes lentiginosus
Northern California,2335469,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes levis
California Current,2335469,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes levis
Southern California Bight,2335469,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes levis
"Oregon, Washington, Vancouver Coast and Shelf",2335469,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes levis
California Current,2335453,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes macdonaldi
Southern California Bight,2335453,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes macdonaldi
Northern California,2335453,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes macdonaldi
Gulf of Alaska,2335438,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes maliger
Southern California Bight,2335438,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes maliger
North American Pacific Fijordland,2335438,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes maliger
Puget Trough/Georgia Basin,2335438,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes maliger
Northern California,2335438,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes maliger
California Current,2335438,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes maliger
"Oregon, Washington, Vancouver Coast and Shelf",2335438,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes maliger
Subarctic Pacific,2335438,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes maliger
Northern California,2335569,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanops
Aleutian Islands,2335569,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanops
"Oregon, Washington, Vancouver Coast and Shelf",2335569,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanops
California Current,2335569,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanops
Subarctic Pacific,2335569,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanops
Gulf of Alaska,2335569,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanops
North American Pacific Fijordland,2335569,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanops
Puget Trough/Georgia Basin,2335569,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanops
Southern California Bight,2335569,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanops
California Current,2335529,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanosema
Southern California Bight,2335529,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanosema
Gulf of Alaska,8416044,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanostictus
Subarctic Pacific,8416044,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanostictus
Aleutian Islands,8416044,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanostictus
California Current,8416044,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanostictus
North American Pacific Fijordland,8416044,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanostictus
"Oregon, Washington, Vancouver Coast and Shelf",8416044,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanostictus
Subarctic Pacific,2335419,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanostomus
"Oregon, Washington, Vancouver Coast and Shelf",2335419,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanostomus
Southern California Bight,2335419,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanostomus
Northern California,2335419,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanostomus
Gulf of Alaska,2335419,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanostomus
Aleutian Islands,2335419,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanostomus
North American Pacific Fijordland,2335419,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanostomus
California Current,2335419,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes melanostomus
Southern California Bight,2335381,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes miniatus
"Oregon, Washington, Vancouver Coast and Shelf",2335381,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes miniatus
California Current,2335381,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes miniatus
North American Pacific Fijordland,2335381,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes miniatus
Aleutian Islands,2335381,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes miniatus
Gulf of Alaska,2335381,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes miniatus
Subarctic Pacific,2335381,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes miniatus
Puget Trough/Georgia Basin,2335381,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes miniatus
Northern California,2335381,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes miniatus
Southern California Bight,2335377,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes moseri
California Current,2335366,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes mystinus
Gulf of Alaska,2335366,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes mystinus
Southern California Bight,2335366,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes mystinus
"Oregon, Washington, Vancouver Coast and Shelf",2335366,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes mystinus
Subarctic Pacific,2335366,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes mystinus
Northern California,2335366,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes mystinus
North American Pacific Fijordland,2335366,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes mystinus
Aleutian Islands,2335366,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes mystinus
"Oregon, Washington, Vancouver Coast and Shelf",2335508,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes nebulosus
California Current,2335508,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes nebulosus
Subarctic Pacific,2335508,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes nebulosus
North American Pacific Fijordland,2335508,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes nebulosus
Gulf of Alaska,2335508,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes nebulosus
Northern California,2335508,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes nebulosus
Southern California Bight,2335508,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes nebulosus
Puget Trough/Georgia Basin,2335508,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes nebulosus
Subarctic Pacific,2335492,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes nigrocinctus
Gulf of Alaska,2335492,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes nigrocinctus
Northern California,2335492,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes nigrocinctus
North American Pacific Fijordland,2335492,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes nigrocinctus
Puget Trough/Georgia Basin,2335492,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes nigrocinctus
Aleutian Islands,2335492,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes nigrocinctus
"Oregon, Washington, Vancouver Coast and Shelf",2335492,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes nigrocinctus
Southern California Bight,2335492,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes nigrocinctus
California Current,2335492,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes nigrocinctus
California Current,2335571,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes notius
Southern California Bight,2335571,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes notius
California Current,2335567,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes ovalis
Northern California,2335567,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes ovalis
Southern California Bight,2335567,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes ovalis
"Oregon, Washington, Vancouver Coast and Shelf",2335567,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes ovalis
Aleutian Islands,2335466,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes paucispinis
"Oregon, Washington, Vancouver Coast and Shelf",2335466,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes paucispinis
Gulf of Alaska,2335466,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes paucispinis
California Current,2335466,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Sebastidae,Sebastes,Sebastes paucispinis
